id,atm_group,address,address_rus,lat,long,target,isTrain
4512.0,496.5,SEMIRECHENSKAYA 93        OMSK,"Семиреченская улица, 93, Омск, Россия, 644016",54.931034,73.29666999999999,-0.1265452639,True
4523.0,496.5,AVTOZAVODSKAYA 56         ULYANOVSK,"Автозаводская улица, 56, Ульяновск, Россия, 432008",54.291753,48.315699,-0.1291552724,True
4526.0,496.5,"MOSKOVSKIY PR-T, 19B      VORONEZH    ","Московский проспект, 19, Воронеж, Россия, 394026",51.693681,39.181539,-0.05962481807,True
4542.0,496.5,B.KHMELNITSKOGO 81        EYSK,"улица Богдана Хмельницкого, 81, Ейск, Краснодарский край, Россия",46.695209000000006,38.283637,-0.03800440301000001,True
4574.0,496.5,KALININA AVE. 15/1        TVER,"проспект Калинина, 15с1, Тверь, Россия, 170001",56.853719999999996,35.865292,-0.02571505261,True
4584.0,496.5,OKTIABRSKAYA 1            NAMTSY,"Октябрьская улица, 1, село Намцы, Намский улус, Республика Саха (Якутия), Россия, 678380",62.71844,129.66555,-0.1450012315,True
4586.0,496.5,SVOBODY 51                IVANOVO,"улица Свободы, 51, Иваново, Россия, 153045",57.015939,41.005425,-0.056721627370000006,True
4588.0,496.5,PROFINTERNA 9/25          OMSK,"улица Профинтерна, 9, Омск, Россия, 644082",54.933853000000006,73.33204599999999,-0.006336406011,True
4594.0,496.5,KAZANSKY PR. 75/48        V.VOLOCHEK,"Казанский проспект, 75/48, Вышний Волочёк, Тверская область, Россия, 171163",57.586330000000004,34.560713,-0.08487923387,True
4606.0,496.5,KLUCHEVSKAYA 6B           ULAN-UDE,"Ключевская улица, 6, Улан-Удэ, Республика Бурятия, Россия, 670013",51.820888000000004,107.63251699999999,0.04071184695,True
4608.0,496.5,BONDARENKO 37             IVANOVKA,"улица Бондаренко, 39, село Ивановка, Ивановский район, Амурская область, Россия",50.35649,128.00231000000002,0.01602564044,True
4624.0,496.5,SOVETSKAYA 29             CHERDAKLY,"Советская улица, 29, посёлок городского типа Чердаклы, Чердаклинский район, Ульяновская область, Россия",54.358775,48.852236,-0.03809599631,True
4649.0,496.5,LENINA 7                  YASNOGORSK,"улица Ленина, 7, Ясногорск, Тульская область, Россия, 301030",54.481354,37.694199,-0.09431827157,True
4655.0,496.5,"POCHTOVIY PER, 3          ELIZOVO     ","Почтовый переулок, 3, Елизово, Камчатский край, Россия, 684005",53.183976,158.387789,-0.02281632312,True
4680.0,496.5,SHUHOVA 26                TULA,"улица Шухова, 26, Тула, Россия, 300004",54.208238,37.669046,-0.0908961794,True
4685.0,496.5,PROLETARSKAYA 11          P.PERVOMAYSK,"Пролетарская улица, 11, Первомайск, Нижегородская область, Россия, 607760",54.865166,43.793364000000004,0.01306862259,True
4703.0,496.5,SOVETSKAYA 21A            PETROPAVLOVK,"Советская улица, 21, Петропавловск-Камчатский, Камчатский край, Россия",53.016529000000006,158.649756,-0.11674874619999999,True
4712.0,496.5,LENINSKAYA 59B            ORENBURG,"Ленинская улица, 59, Оренбург, Россия, 460014",51.762709,55.111885,-0.11029915289999999,True
4713.0,496.5,"1-ST VISHNEVAYA, 17       KURSK       ","Вишневая улица, СТ Дружба-1, городской округ Ухта, Республика Коми, Россия",63.541993999999995,53.85233,-0.05392474062000001,True
8483.0,496.5,"STROITELEY AVE, 1V        PENZA       ","проспект Строителей, 1, Пенза, Россия, 440066",53.220223,44.943414000000004,-0.03184849342,True
8486.0,496.5,MOSKOVSKAYA 83            PENZA,"Московская улица, 83, Пенза, Россия, 440000",53.197086,45.019034999999995,0.02590888067,True
8487.0,496.5,MIRA 41                   PENZA,"улица Мира, 41, Пенза, Россия",53.188432999999996,44.970048999999996,-0.01822629646,True
8497.0,496.5,"TRUDOVAYA 1, K.1          RYAZAN      ","Трудовая улица, 1к1, Рязань, Россия, 390011",54.603425,39.762453,-0.1168273378,True
8500.0,496.5,GAGARINA 29               KURAGINO,"переулок Гагарина, 29, посёлок городского типа Курагино, Курагинский район, Красноярский край, Россия, 662910",53.890961,92.68066999999999,0.005782464392,True
8502.0,496.5,50 LET OKTYABRYA 6        VICHUGA,"улица 50 лет Октября, 6, Вичуга, Ивановская область, Россия, 155331",57.21764,41.937328,-0.1043306881,True
8511.0,496.5,PODROYKINA 28             BAGAEVSKAYA,"улица Подройкина, 28, станица Багаевская, Багаевский район, Ростовская область, Россия",47.321464,40.369543,-0.03813813379,True
8518.0,496.5,KRASNOARMEYSKAYA 233      KYZYL,"Красноармейская улица, 233, Кызыл, Республика Тыва, Россия, 667000",51.715113,94.42811800000001,-0.03146751178999999,True
8534.0,496.5,CHERNISHEVSKOGO 56/2      YAKUTSK,"улица Чернышевского, 56/2, Якутск, Республика Саха (Якутия), Россия, 677007",62.011688,129.721308,-0.07610920527000001,True
8542.0,496.5,FRIDRIHA ENGELSA 88       VORONEZH,"улица Фридриха Энгельса, 88, Воронеж, Россия, 394018",51.659009000000005,39.187756,-0.03186387874,True
8557.0,496.5,SOVETSKAYA 54/1           DOMODEDOVO,"Советская улица, 54, микрорайон Северный, Домодедово, Московская область, Россия",55.443659,37.747981,0.08008944083,True
8560.0,496.5,ORDZHONIKIDZE 34          SHIMANOVSK,"улица Орджоникидзе, 34/25, Шимановск, Амурская область, Россия",51.996266,127.667571,-0.06168025059999999,True
8566.0,496.5,TEKSTILSCHIKOV 18         LENINSK-KUZN,"проспект Текстильщиков, 18, Ленинск-Кузнецкий, Кемеровская область, Россия, 652523",54.697328000000006,86.212944,-0.05952003291,True
8575.0,496.5,GAGARINA 9                CHELIABINSK,"улица Гагарина, 9, Ленинский район, Челябинск, Россия, 454010",55.141844999999996,61.44309499999999,-0.02900062543,True
8585.0,496.5,KIROVA 42                 CHELYABINSK,"улица Кирова, 42, Челябинск, Россия, 454084",55.17923100000001,61.39845699999999,0.007030613269,True
8588.0,496.5,"KIROVA AVE, 27A           PYATIGORSK  ","проспект Кирова, 27А, Пятигорск, Ставропольский край, Россия",44.03603,43.07835,-0.06341569106,True
8590.0,496.5,"OKTIABRYA AVE, 16         NIZHNIY NOVG","проспект Октября, 16, микрорайон Соцгород-I, Нижний Новгород, Россия, 603043",56.251202,43.866514,-0.04874488173,True
8594.0,496.5,"MIRA AVE, 27K/1           KUVANDYK    ","проспект Мира, 27, Кувандык, Оренбургская область, Россия, 462241",51.482219,57.376188,-0.09031216940999999,True
8601.0,496.5,POBEDI 31B                LESOSIBIRSK,"улица Победы, 31, Лесосибирск, Красноярский край, Россия, 662543",58.186130000000006,92.53111,0.04380837954,True
8617.0,496.5,INDUSTRIALNAYA 30         SARAPUL,"Индустриальная улица, 30, Сарапул, Удмуртская Республика, Россия, 427968",56.449732,53.723485,-0.1450012315,True
8618.0,496.5,LENINA 48                 SVOBODNY,"улица Ленина, 48, Свободный, Амурская область, Россия",51.371970000000005,128.13935700000002,-0.12250819130000001,True
8619.0,496.5,STAVROPOLSKAYA 100        KRASNODAR,"Ставропольская улица, 100, микрорайон Черёмушки, Краснодар, Россия, 350033",45.019059999999996,38.998633,-0.04738277255,True
8625.0,496.5,KHALTURINA 11             GELENDZHIK,"улица Халтурина, 11, Геленджик, Краснодарский край, Россия",44.568378,38.080115,-0.02005995273,True
8643.0,496.5,SCHETINKINA 12            TURAN,"улица Щетинкина, 14, Туран, Пий-Хемский кожуун, Республика Тыва, Россия",52.142246,93.922393,0.00748899819,True
8658.0,496.5,BIRYUZOVA 31              MOSCOW,"улица Маршала Бирюзова, 31, Москва, Россия, 123060",55.796526,37.486859,-0.07718966161,True
8659.0,496.5,MYASNIKYANA 95            CHALTIR,"улица Мясникяна, 95, село Чалтырь, Мясниковский район, Ростовская область, Россия, 346800",47.284715000000006,39.500702000000004,-0.09023119784,True
8660.0,496.5,LENINA 19                 TOSNO,"проспект Ленина, 19, Тосно, Тосненское городское поселение, Ленинградская область, Россия, 187000",59.547013,30.864595,-0.0103225371,True
8663.0,496.5,CHAPAEVA 2A               SERYSHEVO,"улица Чапаева, 2, посёлок городского типа Серышево, Серышевский район, Амурская область, Россия, 676351",51.092978,128.362247,-0.08702164993999999,True
8691.0,496.5,GAGARINA 14-4             P. HOVU-AKSY,"улица Гагарина, 14, село Хову-Аксы, Чеди-Хольский кожуун, Республика Тыва, Россия",51.131723,93.716464,-0.010148401159999999,True
8697.0,496.5,LENINA 93                 UST-LABINSK,"улица Ленина, 93, Усть-Лабинск, Краснодарский край, Россия, 352333",45.215441,39.690146999999996,-0.08251826011,True
8699.0,496.5,TSENTRALNAYA 45           KRASN.YARUGA,"Центральная улица, 45, посёлок городского типа Красная Яруга, Краснояружский район, Белгородская область, Россия, 309420",50.802065,35.656945,-0.04783485348,True
8700.0,496.5,BAUMANA 16                YOSHKAR-OLA,"улица Баумана, 16, Йошкар-Ола, Республика Марий Эл, Россия, 424019",56.64108,47.84341,-0.09438394857999999,True
8702.0,496.5,"70 LET OKTYABRYA, 25/2    OMSK        ","улица 70 лет Октября, 25/2, Омск, Россия, 644074",54.976592000000004,73.33403100000001,-0.08490357517000001,True
8709.0,496.5,KRASNOOKTYABRSKAYA 66V    MAYKOP,"Краснооктябрьская улица, 62, Майкоп, Республика Адыгея, Россия, 385006",44.618387,40.107459999999996,-0.021940545840000002,True
8715.0,496.5,SHOLOM-ALEYHAMA 72        BIROBIDZHAN,"улица Шолом-Алейхема, 72, Биробиджан, Еврейская автономная область, Россия, 679016",48.801131,132.906429,0.07325575442000001,True
8717.0,496.5,LENINA 40                 EFREMOV,"улица Ленина, 40, Ефремов, Тульская область, Россия, 301840",53.145073,38.105187,-0.05393145649,True
8720.0,496.5,KASHIRINIKH 124           CHELYABINSK,"улица Братьев Кашириных, 124, Челябинск, Россия, 454128",55.174296,61.304511,-0.08112422369,True
8722.0,496.5,AVTOMOBILISTOV 4A         ULAN-UDE,"проспект Автомобилистов, 4Ак1, Улан-Удэ, Республика Бурятия, Россия, 670045",51.831086,107.657625,-0.11923022400000001,True
8731.0,496.5,YAROSLAVSKAYA 56          UGLICH,"Ярославская улица, 56, Углич, Ярославская область, Россия, 152610",57.532669999999996,38.333269,-0.023306404669999996,True
8735.0,496.5,K.MARKSA 8                KURSK,"улица Карла Маркса, 8, Курск, Россия, 305004",51.750199,36.191928000000004,-0.14175340179999998,True
8736.0,496.5,LUNACHARSKOGO 49          OBOYAN,"улица Луначарского, 49, Обоянь, Курская область, Россия",51.208488,36.280367,0.031224504700000003,True
8745.0,496.5,AK. KIRENSKOGO 2          KRASNOYARSK,"улица Академика Киренского, 2, Красноярск, Россия, 660074",55.995649,92.786905,-0.09148681287999999,True
8750.0,496.5,LENINA 23                 BRYANSK,"проспект Ленина, 23, Брянск, Россия, 241050",53.239433999999996,34.35879,-0.027333947850000002,True
8755.0,496.5,KIROVA 7A                 ASTRAKHAN,"улица Кирова, 7/28, Астрахань, Россия, 414000",46.352484999999994,48.038362,-0.04529878585,True
8756.0,496.5,OKTYABRSKAYA 4            VOLODARSKIY,"Октябрьская площадь, 4, посёлок городского типа Володарский, Володарский район, Астраханская область, Россия, 416170",46.402883,48.543027,-0.05870397595,True
8759.0,496.5,"NABEREZHNAYA 1 MAY, 160   ASTRAKHAN   ","улица Набережная 1 Мая, 160/94, Астрахань, Россия, 414000",46.343234,48.051675,-0.07256212673,True
8770.0,496.5,BEZHITSKAYA 1/5           BRYANSK,"Бежицкая улица, 1к5, Брянск, Россия, 241007",53.268374,34.355008000000005,-0.04295661014,True
8771.0,496.5,KRILATAYA 2               KRASNODAR,"Крылатая улица, 2, жилой массив Пашковский, Краснодар, Россия, 350023",45.011446,39.122529,-0.061851997199999995,True
8781.0,496.5,SOVETSKIY 3               BIKIN,"Советский переулок, 3, Бикин, Хабаровский край, Россия, 682970",46.824789,134.25341699999998,-0.003457932609,True
8790.0,496.5,PUSHKINA 22               ELETS,"улица Пушкина, 22, Елец, Липецкая область, Россия, 399772",52.608066,38.501362,-0.08184239792,True
8797.0,496.5,IPPODROMNAYA 15B          ELISTA,"Ипподромная улица, 15, Элиста, Республика Калмыкия, Россия, 358005",46.321622999999995,44.233610999999996,-0.07983827672999999,True
13.0,496.5,KOMMUNARSKIY 18           BIYSK,"Коммунарский переулок, 18, Бийск, Алтайский край, Россия, 659300",52.540672,85.22168,-0.050350074419999995,True
18.0,496.5,VERKHNAYA DUBROVA 26ZH    VLADIMIR,"улица Верхняя Дуброва, 26Ж, Владимир, Россия, 600022",56.109039,40.344112,-0.09047449122000001,True
23.0,496.5,SOVETSKAYA 7              TOSNO,"Советская улица, 7, Тосно, Тосненское городское поселение, Ленинградская область, Россия, 187000",59.542333,30.880521999999996,-0.03724813855,True
24.0,496.5,PIONERSKAYA 10A           KHABAROVSK,"Пионерская улица, 10А, Хабаровск, Россия",48.458826,135.089668,0.00939682326,True
29.0,496.5,LENINA 32                 YUKHNOV,"улица Ленина, 32, Юхнов, Калужская область, Россия, 249910",54.740854000000006,35.225583,-0.05089843699,True
61.0,496.5,DZERZHINSKOGO 82/2        VELSK,"улица Дзержинского, 82, Вельск, Архангельская область, Россия, 165150",61.069724,42.112419,-0.0694851969,True
62.0,496.5,LENINA 2                  USMAN,"улица Ленина, 2, Усмань, Липецкая область, Россия",52.038882,39.73668,-0.05607726557,True
68.0,496.5,VOROSHILOVA 6/24          KRASNIY SULI,"улица Ворошилова, 6, Красный Сулин, Ростовская область, Россия",47.894769000000004,40.057549,-0.06626410446,True
72.0,496.5,MIRA 11A                  LAKINSK,"улица Мира, 11А, Лакинск, Собинский район, Владимирская область, Россия, 601241",56.022348,39.979908,-0.06330300248,True
75.0,496.5,SOVETSKAYA 82             STARONIZHEST,"Советская улица, 82, станица Старонижестеблиевская, Красноармейский район, Краснодарский край, Россия",45.377812,38.438713,0.08910534934,True
76.0,496.5,PSKOVSKAYA 2              VOLOGDA,"Псковская улица, 2, Вологда, Россия, 160034",59.201007,39.829368,-0.08820784688,True
80.0,496.5,BRYANSKAYA 67A            TRUBCHEVSK,"Брянская улица, 67А, Трубчевск, Брянская область, Россия, 242220",52.580391000000006,33.766477,-0.1148972734,True
84.0,496.5,KRUPSKOY 15               ZAKAMENSK,"улица Крупской, 15, Закаменск, Республика Бурятия, Россия, 671950",50.375026,103.285462,0.01016356489,True
89.0,496.5,VOLODARSKOGO 1            TARUSA,"улица Володарского, 1, Таруса, Калужская область, Россия",54.727084,37.181081,-0.1333332451,True
93.0,496.5,ASTRAKHANSKAYA 189A       TAMBOV,"Астраханская улица, 189А, Тамбов, Россия, 392005",52.675552,41.465308,-0.07784460913999999,True
101.0,496.5,LENINGRADSKAYA 58         KHABAROVSK,"Ленинградская улица, 58, Хабаровск, Россия, 680021",48.496609,135.07277,-0.08953466823999999,True
106.0,496.5,LEKONTA 1/1               OMSK,"улица Леконта, 1к1, Омск, Россия, 644020",54.940753,73.386556,-0.1450012315,True
119.0,496.5,"IGNATIEVSKOE AVE,17       BLAGOVESHENS","Игнатьевское шоссе, городской округ Благовещенск, Амурская область, Россия",50.351708,127.460204,-0.030739618189999998,True
121.0,496.5,TAEZHNAYA 32              KAA-KHEM,"Таёжная улица, посёлок городского типа Каа-Хем, Кызылский кожуун, Республика Тыва, Россия",51.693519,94.559263,0.011338967379999999,True
126.0,496.5,KRASNOARMEYSKAYA 137      KIZIL,"Красноармейская улица, 137, Кызыл, Республика Тыва, Россия",51.716229,94.440685,0.033314610110000004,True
132.0,496.5,KOOPERATIVNAYA 59         CHEKMAGUSH,"Кооперативная улица, 59, село Чекмагуш, Чекмагушевский район, Республика Башкортостан, Россия, 452200",55.138104000000006,54.653743999999996,-0.051999849169999994,True
139.0,496.5,BEREZOVIY 3A              SELENGINSK,"микрорайон Берёзовый, 3А, посёлок городского типа Селенгинск, Кабанский район, Республика Бурятия, Россия, 671247",52.00588,106.864125,0.05474189016,True
145.0,496.5,"POSHEKHONSKOE AVE,22      VOLOGDA     ","Пошехонское шоссе, 22, Вологда, Россия",59.197256,39.859246,-0.01027313944,True
2940.0,1022.0,ABB 1 DEKABRISTOV UL      KAZAN,"1-й переулок Декабристов, поселок Фрунзевец, Апрелевка, Наро-Фоминский городской округ, Московская область, Россия",55.529053000000005,37.026740999999994,-0.1058371875,True
4620.0,1022.0,ABB 24 KORABELNAYA        NIZHNEKAMSK,"Корабельная улица, 24, Нижнекамск, Республика Татарстан, Россия, 423578",55.624388,51.7995,-0.08099983751,True
294.0,1022.0,ABB 53 A YULIUSA FUCHIKA  KAZAN,"улица Юлиуса Фучика, 53А, Казань, Республика Татарстан, Россия, 420141",55.74375500000001,49.203549,-0.1259796301,True
1978.0,1022.0,ABB 14 CHISTOPOLSKAYA     KAZAN,"Чистопольская улица, 14, Казань, Республика Татарстан, Россия, 420066",55.818574,49.108157,-0.07859949535,True
1991.0,1022.0,"ABB 11 PROLETARSKAYA      VYS.GORA,   ","Пролетарская улица, 11, посёлок городского типа Кесова Гора, Кесовогорский район, Тверская область, Россия, 171470",57.587228,37.296586,-0.08709143012000001,True
4509.0,1022.0,ABB 97 RIKHARDA ZORGE     KAZAN,"улица Рихарда Зорге, 97, Казань, Республика Татарстан, Россия, 420139",55.744429000000004,49.219772,-0.07706384346,True
4598.0,1022.0,ABB 141 POBEDY PR.        KAZAN,"проспект Победы, 141, Казань, Республика Татарстан, Россия, 420100",55.780956999999994,49.213125,-0.06557084537999999,True
4665.0,1022.0,ABB 32 LENINA             ZELENODOLSK,"улица Ленина, 32, Зеленодольск, Республика Татарстан, Россия, 422550",55.846996999999995,48.500033,-0.06655856144,True
4698.0,1022.0,ABB 113A LENINA           ALMETEVSK,"улица Ленина, 113А, Альметьевск, Республика Татарстан, Россия, 423461",54.898178,52.272481,-0.0748998024,True
153.0,1022.0,ABB 13 B. KHMELNICKOGO    CHELYABINSK,"улица Богдана Хмельницкого, 13, Челябинск, Россия, 454047",55.257591000000005,61.395833999999994,-0.1450012315,True
317.0,1022.0,ABB METRO ST.PL. TUKAYA   KAZAN,"метро Площадь Габдуллы Тукая, Центральная линия, Казань, Республика Татарстан, Россия",55.786065,49.124542,-0.08503765605000001,True
322.0,1022.0,ABB 45 KH. MAVLYUTOVA     KAZAN,"улица Хусаина Мавлютова, 45, Казань, Республика Татарстан, Россия, 420101",55.744617000000005,49.192832,-0.027535848569999997,True
323.0,1022.0,"ABB 71 KRAJNOVA           BAZ.MATAKI, ","улица Крайнова, 71, село Базарные Матаки, Алькеевский район, Республика Татарстан, Россия, 422870",54.904359,49.924034000000006,-0.06255262908,True
329.0,1022.0,ABB 2 LUSHNIKOVA          KAZAN,"улица Лушникова, 2, Казань, Республика Татарстан, Россия, 420034",55.818796,49.082347999999996,-0.11900714039999999,True
330.0,1022.0,ABB 34 ENTUZIASTOV        CHEBOKSARY,"улица Энтузиастов, 34, Чебоксары, Чувашская Республика, Россия, 428010",56.118791,47.183606,-0.10507849050000001,True
347.0,1022.0,ABB 6B NAB-CHELNINSKIJ    NAB.CHELNY,"проспект Набережно-Челнинский 6В, Набережные Челны, Республика Татарстан, Россия, 420138",55.701537,52.332361999999996,-0.1450012315,True
354.0,1022.0,ABB 36A MAMADYSHSKIJ      KAZAN,"Мамадышский тракт, 36, Казань, Республика Татарстан, Россия",55.795317000000004,49.229447,-0.10721077849999999,True
365.0,1022.0,ABB 50A POBEDY PR.        KAZAN,"проспект Победы, 50А, Казань, Республика Татарстан, Россия, 420138",55.748918999999994,49.207573,-0.06991247968,True
369.0,1022.0,ABB 77 ZORGE              KAZAN,"улица Рихарда Зорге, 77, Казань, Республика Татарстан, Россия, 420110",55.747627,49.214338,-0.07562818078,True
370.0,1022.0,ABB 65 SHAMILYA USMANOVA  NAB.CHELNY,"улица Шамиля Усманова, 65, Набережные Челны, Республика Татарстан, Россия, 423831",55.74926800000001,52.391697,-0.09851593173,True
372.0,1022.0,"ABB 168 B. KRASNAYA       VYS.GORA,   ","Большая Красная улица, 168, село Высокая Гора, Высокогорский район, Республика Татарстан, Россия, 422701",55.918932999999996,49.312991,-0.030877482480000003,True
375.0,1022.0,ABB 32 LENINGRADSKAYA     KAZAN,"Ленинградская улица, 32, Казань, Республика Татарстан, Россия, 420037",55.86679300000001,49.088214,-0.08993537455,True
377.0,1022.0,ABB 113A LENINA           ALMETEVSK,"улица Ленина, 113А, Альметьевск, Республика Татарстан, Россия, 423461",54.898178,52.272481,-0.0655204796,True
1915.0,1022.0,ABB 32 LENINA             ZELENODOLSK,"улица Ленина, 32, Зеленодольск, Республика Татарстан, Россия, 422550",55.846996999999995,48.500033,-0.09361562707999999,True
1939.0,1022.0,ABB 34-12 SIBIRSKIJ TR.   KAZAN,"Сибирский тракт, 34к12, Казань, Республика Татарстан, Россия",55.816111,49.188412,-0.1219101575,True
